Timestamp,UnitName,HeatProduced,ElectricityProduced,ProductionCost,FuelConsumption,CO2Emissions
08/14/2024 14:00:00,GB1,0,0,0,0,0
08/14/2024 14:00:00,OB1,0,0,0,0,0
08/14/2024 14:00:00,HP1,1.72,-6,714.54,0,0
08/14/2024 15:00:00,GB1,0,0,0,0,0
08/14/2024 15:00:00,OB1,0,0,0,0,0
08/14/2024 15:00:00,HP1,1.64,-6,810.32,0,0
08/14/2024 16:00:00,GB1,0,0,0,0,0
08/14/2024 16:00:00,OB1,0,0,0,0,0
08/14/2024 16:00:00,HP1,1.59,-6,906.3,0,0
08/14/2024 17:00:00,GB1,0,0,0,0,0
08/14/2024 17:00:00,OB1,0,0,0,0,0
08/14/2024 17:00:00,HP1,1.53,-6,1160.35,0,0
08/14/2024 18:00:00,GB1,0,0,0,0,0
08/14/2024 18:00:00,OB1,0,0,0,0,0
08/14/2024 18:00:00,HP1,1.61,-6,1473.15,0,0
08/14/2024 19:00:00,GB1,0,0,0,0,0
08/14/2024 19:00:00,OB1,0,0,0,0,0
08/14/2024 19:00:00,HP1,1.69,-6,1895.55,0,0
08/14/2024 20:00:00,GB1,0,0,0,0,0
08/14/2024 20:00:00,OB1,0,0,0,0,0
08/14/2024 20:00:00,HP1,1.65,-6,2079.25,0,0
08/14/2024 21:00:00,GB1,0,0,0,0,0
08/14/2024 21:00:00,OB1,0,0,0,0,0
08/14/2024 21:00:00,HP1,1.62,-6,1726.4,0,0
08/14/2024 22:00:00,GB1,0,0,0,0,0
08/14/2024 22:00:00,OB1,0,0,0,0,0
08/14/2024 22:00:00,HP1,1.56,-6,1485.9,0,0
08/14/2024 23:00:00,GB1,0,0,0,0,0
08/14/2024 23:00:00,OB1,0,0,0,0,0
08/14/2024 23:00:00,HP1,1.62,-6,1349.02,0,0
08/15/2024 00:00:00,GB1,0,0,0,0,0
08/15/2024 00:00:00,OB1,0,0,0,0,0
08/15/2024 00:00:00,HP1,1.7,-6,1357.5,0,0
08/15/2024 01:00:00,GB1,0,0,0,0,0
08/15/2024 01:00:00,OB1,0,0,0,0,0
08/15/2024 01:00:00,HP1,1.66,-6,1232.55,0,0
08/15/2024 02:00:00,GB1,0,0,0,0,0
08/15/2024 02:00:00,OB1,0,0,0,0,0
08/15/2024 02:00:00,HP1,1.62,-6,1190.7,0,0
08/15/2024 03:00:00,GB1,0,0,0,0,0
08/15/2024 03:00:00,OB1,0,0,0,0,0
08/15/2024 03:00:00,HP1,1.55,-6,1047.3,0,0
08/15/2024 04:00:00,GB1,0,0,0,0,0
08/15/2024 04:00:00,OB1,0,0,0,0,0
08/15/2024 04:00:00,HP1,1.58,-6,1011.99,0,0
08/15/2024 05:00:00,GB1,0,0,0,0,0
08/15/2024 05:00:00,OB1,0,0,0,0,0
08/15/2024 05:00:00,HP1,1.61,-6,1014.3,0,0
08/15/2024 06:00:00,GB1,0,0,0,0,0
08/15/2024 06:00:00,OB1,0,0,0,0,0
08/15/2024 06:00:00,HP1,1.66,-6,1197.94,0,0
08/15/2024 07:00:00,GB1,0,0,0,0,0
08/15/2024 07:00:00,OB1,0,0,0,0,0
08/15/2024 07:00:00,HP1,1.75,-6,1619.62,0,0
08/15/2024 08:00:00,GB1,0,0,0,0,0
08/15/2024 08:00:00,OB1,0,0,0,0,0
08/15/2024 08:00:00,HP1,1.78,-6,1708.8,0,0
08/15/2024 09:00:00,GB1,0,0,0,0,0
08/15/2024 09:00:00,OB1,0,0,0,0,0
08/15/2024 09:00:00,HP1,1.76,-6,1456.36,0,0
08/15/2024 10:00:00,GB1,0,0,0,0,0
08/15/2024 10:00:00,OB1,0,0,0,0,0
08/15/2024 10:00:00,HP1,1.76,-6,1201.2,0,0
08/15/2024 11:00:00,GB1,0,0,0,0,0
08/15/2024 11:00:00,OB1,0,0,0,0,0
08/15/2024 11:00:00,HP1,1.94,-6,855.11,0,0
08/15/2024 12:00:00,GB1,0,0,0,0,0
08/15/2024 12:00:00,OB1,0,0,0,0,0
08/15/2024 12:00:00,HP1,1.86,-6,333,0,0
08/15/2024 13:00:00,GB1,0,0,0,0,0
08/15/2024 13:00:00,OB1,0,0,0,0,0
08/15/2024 13:00:00,HP1,1.79,-6,280.85,0,0
